State,year_month,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,TimeOfDay_Day,TimeOfDay_Night,TimeOfDay_Noon,Severity_1.0,Severity_2.0,Severity_3.0,Severity_4.0,AccidentDuration_High,AccidentDuration_Low,AccidentDuration_Moderate,AccidentDuration_Very High,AccidentDuration_Very Low,Pressure_High,Pressure_Low,Pressure_Moderate,Temperature_High,Temperature_Low,Temperature_Moderate,Temperature_VeryHigh,Temperature_VeryLow,Temperature_VeryVeryLow,Humidity_High,Humidity_Low,Humidity_Moderate,WindSpeed_Calm,WindSpeed_FreshBreeze,WindSpeed_GentleBreeze,WindSpeed_ModerateBreeze,WindSpeed_StrongBreeze,Month,Year
OH,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
OH,2016-02,11.428571428571429,22.467532467532468,1.8181818181818181,1.4285714285714286,22.07792207792208,20.77922077922078,20.0,58.05194805194805,17.532467532467532,24.415584415584416,0.2597402597402597,63.24675324675325,27.79220779220779,8.701298701298702,0.38961038961038963,6.233766233766234,0.9090909090909091,48.96103896103896,43.506493506493506,22.727272727272727,7.792207792207792,69.48051948051948,0.0,63.116883116883116,1.2987012987012987,0.0,35.58441558441559,0.0,92.85714285714286,0.12987012987012986,7.012987012987012,35.84415584415584,6.233766233766234,40.64935064935065,14.935064935064934,2.3376623376623376,02,2016
OH,2016-03,16.08695652173913,13.695652173913043,2.5,1.3043478260869565,27.717391304347828,21.73913043478261,16.956521739130434,51.63043478260869,18.478260869565215,29.891304347826086,0.0,65.97826086956522,23.58695652173913,10.434782608695652,0.32608695652173914,5.217391304347826,2.282608695652174,54.45652173913044,37.71739130434783,14.23913043478261,1.0869565217391304,84.67391304347827,0.0,74.02173913043478,20.434782608695652,0.0,5.543478260869565,0.0,77.82608695652173,3.152173913043478,19.021739130434785,31.84782608695652,6.956521739130435,40.43478260869565,19.23913043478261,1.5217391304347827,03,2016
OH,2016-04,20.52313883299799,16.800804828973842,5.432595573440644,3.2193158953722336,20.321931589537222,16.498993963782695,17.20321931589537,59.95975855130785,15.29175050301811,24.748490945674046,0.0,64.1851106639839,23.74245472837022,12.072434607645874,0.2012072434607646,8.450704225352112,2.414486921529175,51.10663983903421,37.82696177062374,27.96780684104628,2.0120724346076457,70.02012072434609,1.710261569416499,71.0261569416499,21.52917505030181,0.0,5.734406438631791,0.0,75.25150905432596,5.030181086519115,19.718309859154928,30.080482897384307,5.030181086519115,45.87525150905433,18.410462776659962,0.6036217303822937,04,2016
OH,2016-05,12.262958280657395,17.699115044247787,1.7699115044247788,2.1491782553729455,17.699115044247787,25.410872313527182,23.008849557522122,44.879898862199745,18.83691529709229,36.283185840707965,0.12642225031605564,60.93552465233881,23.767383059418457,15.170670037926676,2.1491782553729455,10.240202275600506,2.0227560050568902,50.695322376738304,34.89254108723136,7.585335018963338,0.0,92.41466498103667,9.355246523388116,45.259165613147914,45.385587863463975,0.0,0.0,0.0,80.40455120101137,0.12642225031605564,19.469026548672566,48.1668773704172,0.0,44.879898862199745,6.826801517067003,0.12642225031605564,05,2016
OH,2016-06,12.877939529675253,18.58902575587906,3.2474804031354982,2.6875699888017914,23.180291153415453,18.58902575587906,20.828667413213886,41.65733482642777,20.716685330347147,37.62597984322508,0.22396416573348266,58.454647256438975,24.972004479283314,16.349384098544235,13.5498320268757,10.974244120940648,1.6797312430011198,36.73012318029115,37.06606942889138,2.799552071668533,0.22396416573348266,96.976483762598,26.31578947368421,5.263157894736842,68.42105263157895,0.0,0.0,0.0,67.41321388577828,2.463605823068309,30.123180291153417,39.08174692049272,2.9115341545352744,43.784994400895854,14.109742441209406,0.11198208286674133,06,2016
OH,2016-07,19.137749737118824,19.137749737118824,3.2597266035751837,2.4185068349106205,20.50473186119874,20.294426919032595,15.247108307045215,44.05888538380652,18.08622502628812,37.85488958990536,0.0,60.77812828601472,27.865404837013667,11.35646687697161,15.247108307045215,17.665615141955836,5.152471083070452,32.3869610935857,29.547844374342798,5.3627760252365935,0.2103049421661409,94.42691903259727,45.63617245005258,0.4206098843322818,53.94321766561514,0.0,0.0,0.0,88.01261829652996,0.2103049421661409,11.77707676130389,51.31440588853838,0.2103049421661409,42.37644584647739,5.993690851735016,0.10515247108307045,07,2016
OH,2016-08,17.075232459847843,21.301775147928996,1.8596787827557058,2.8740490278951816,16.314454775993237,21.301775147928996,19.273034657650044,42.180896027049876,17.159763313609467,40.65934065934066,0.08453085376162299,63.14454775993238,25.359256128486894,11.411665257819104,12.848689771766693,14.201183431952662,3.4657650042265424,29.163144547759934,40.32121724429417,11.918850380388841,0.0,88.08114961961115,44.294167371090445,1.267962806424345,54.437869822485204,0.0,0.0,0.0,86.81318681318682,0.08453085376162299,13.102282333051562,64.49704142011834,0.6762468300929839,29.67032967032967,5.156382079459002,0.0,08,2016
OH,2016-09,24.93765586034913,11.886949293433084,2.4106400665004157,2.2443890274314215,20.53200332502078,17.539484621778886,20.448877805486283,48.71155444721529,17.622610141313384,33.66583541147132,0.0,64.00665004156276,28.595178719866997,7.3981712385702405,10.55694098088113,9.808811305070657,3.7406483790523692,26.683291770573565,49.21030756442228,8.89443059019119,0.0,91.10556940980881,20.781379883624275,20.199501246882793,59.019118869492935,0.0,0.0,0.0,82.62676641729011,0.0831255195344971,17.290108063175396,57.605985037406484,1.1637572734829593,34.08146300914381,7.148794679966749,0.0,09,2016
OH,2016-10,16.91842900302115,21.45015105740181,3.625377643504532,2.920443101711984,19.133937562940584,19.436052366565963,16.51560926485398,46.022155085599195,18.429003021148034,35.54884189325277,0.0,62.94058408862034,28.902316213494462,8.157099697885197,13.091641490433032,9.06344410876133,5.13595166163142,24.87411883182276,47.83484390735146,35.04531722054381,0.10070493454179255,64.8539778449144,4.531722054380665,52.26586102719033,43.202416918429,0.0,0.0,0.0,85.2970795568983,0.0,14.70292044310171,46.22356495468278,2.920443101711984,38.77139979859013,11.782477341389729,0.3021148036253776,10,2016
